Node,2-12,7,,,,,,,,,,,,,,,,,,,,,,,
Canal,Canal Key,Type_Child Node,Parent Key,Child Key,Parent Name,Child Name,Section,ID,Class,under confirm,Direction,Length,Offset,Photo,Hilight_ChildNode,Area,Cum_Area,fishpond,A,Bigger_ID P3A,Latest Growing Stage,UPI,Golongan_Canal,Golongan_TB,Bank
Teluk Agung SC.,R_M1_S35,Str,R_Ta_07,R_Ta_09,B.Ta.5,B.Ta.7.1,sec08,R_M1_S35_sec08,Other,,up,100,0,1JKAYlZROTH2kDZKDu_rz3X2pkbtnj6Pa,,,"3,156",,12.34,,,,Right_Golongan_3_2,FALSE,
Teluk Agung SC.,R_M1_S35,Str,R_Ta_09,R_Ta_10,B.Ta.7.1,B.Ta.7.2,sec09,R_M1_S35_sec09,Other,,up,100,0,1DjNk1PYTxzA-hdP0eMKEpTbZog_-tuhh,,,"3,156",,12.34,,,,Right_Golongan_3_2,FALSE,
Teluk Agung SC.,R_M1_S35,Str,R_Ta_10,R_Ta_11,B.Ta.7.2,B.Ta.7,sec10,R_M1_S35_sec10,Other,,up,100,0,1WumsHxlXhSKvW-7-3IEktM1y73kKyu9z,,,"3,109",,12.34,,,,Right_Golongan_3_2,FALSE,
Teluk Agung SC.,R_M1_S35,Str,R_Ta_11,R_Ta_12,B.Ta.7,B.Ta.8,sec11,R_M1_S35_sec11,Other,,up,120,0,1IU2wEBkBBH7_Cwl2bydHUA0WYSD1fCRn,,,"3,030",,12.34,,,,Right_Golongan_3_2,FALSE,
Teluk Agung SC.,R_M1_S35,Str,R_Ta_12,R_Ta_13,B.Ta.8,B.Ta.9,sec12,R_M1_S35_sec12,Other,,up,120,0,1h7s3aWcCnmviG0LJIRaa4UMMkC31LbYX,,,"2,888",,12.34,,,,Right_Golongan_3_2,FALSE,
Teluk Agung SC.,R_M1_S35,Str,R_Ta_13,R_Ta_14,B.Ta.9,B.Ta.10,sec13,R_M1_S35_sec13,Other,,up,120,0,1GkyKPbi5l1tU0g86uCh5j76kopE_m4dO,,,"2,805",,12.34,,,,Right_Golongan_3_2,FALSE,
Teluk Agung SC.,R_M1_S35,Str,R_Ta_14,R_Ta_15,B.Ta.10,B.Ta.11,sec14,R_M1_S35_sec14,Other,,up,120,0,18V3MbK_8JSzbIASvlrEJJ0mNoAlnh_Qt,,,"2,639",,12.34,,,,Right_Golongan_3_2,FALSE,
Teluk Agung SC.,R_M1_S35,Str,R_Ta_15,R_Ta_16,B.Ta.11,B.Ta.12,sec15,R_M1_S35_sec15,Other,,up,100,0,Not Available,,,"2,463",,12.34,,,,Right_Golongan_3_2,FALSE,
Teluk Agung SC.,R_M1_S35,Str,R_Ta_16,R_Ta_17,B.Ta.12,B.Ta.13.1,sec16,R_M1_S35_sec16,Other,tbc,up,100,0,Not Available,,,"2,394",,12.34,,,,Right_Golongan_3_2,FALSE,
Teluk Agung SC.,R_M1_S35,Str,R_Ta_17,R_Ta_18,B.Ta.13.1,B.Ta.13.2,sec17,R_M1_S35_sec17,Other,tbc,up,100,0,Not Available,,,"2,394",,12.34,,,,Right_Golongan_3_2,FALSE,
Teluk Agung SC.,R_M1_S35,Str,R_Ta_18,R_Ta_19,B.Ta.13.2,B.Ta.13,sec18,R_M1_S35_sec18,Other,,up,120,0,Not Available,,,"2,394",,12.34,,,,Right_Golongan_3_2,FALSE,
Teluk Agung SC.,R_M1_S35,Str,R_Ta_19,R_Ta_20,B.Ta.13,B.Ta.14,sec19,R_M1_S35_sec19,DS,,up,120,0,Not Available,,,"2,030",,12.34,,,,Right_Golongan_3_2,FALSE,
Teluk Agung SC.,R_M1_S35,Str,R_Ta_20,R_Ta_21,B.Ta.14,B.Ta.15.1,sec20,R_M1_S35_sec20,Other,,up,100,0,Not Available,,,"2,008",,12.34,,,,Right_Golongan_3_2,FALSE,
Teluk Agung SC.,R_M1_S35,Str,R_Ta_21,R_Ta_22,B.Ta.15.1,B.Ta.15,sec21,R_M1_S35_sec21,Other,,up,100,0,1YYFWeqiA35rf8WjQKQxTum6fmGg32iQs,,,"1,892",,12.34,,,,Right_Golongan_3_2,FALSE,
Teluk Agung SC.,R_M1_S35,Str,R_Ta_22,R_Ta_23,B.Ta.15,B.Ta.16,sec22,R_M1_S35_sec22,Other,,up,120,0,1A9mHRFV9ujxnE5olBSsU4PR8TqQRtlbq,,,"1,803",,12.34,,,,Right_Golongan_3_2,FALSE,
Teluk Agung SC.,R_M1_S35,Str,R_Ta_23,R_Ta_24,B.Ta.16,B.Ta.17,sec23,R_M1_S35_sec23,DS,,up,180,0,Not Available,,,"1,007",,12.34,,,,Right_Golongan_3_2,FALSE,
Teluk Agung SC.,R_M1_S35,Str,R_Ta_24,R_Ta_25,B.Ta.17,B.Ta.18.1,sec24,R_M1_S35_sec24,Other,,up,100,0,Not Available,,,960,,12.34,,,,Right_Golongan_3_2,FALSE,
Teluk Agung SC.,R_M1_S35,Str,R_Ta_25,R_Ta_26,B.Ta.18.1,B.Ta.18,sec25,R_M1_S35_sec25,Other,,up,100,0,Not Available,,,904,,12.34,,,,Right_Golongan_3_2,FALSE,
Teluk Agung SC.,R_M1_S35,Str,R_Ta_26,R_Ta_27,B.Ta.18,B.Ta.19.1,sec26,R_M1_S35_sec26,Other,,up,100,0,18F339UgXbry_7wNAAqk9ApZSuIdonH-o,,,862,,12.34,,,,Right_Golongan_3_2,FALSE,
Teluk Agung SC.,R_M1_S35,Str,R_Ta_27,R_Ta_28,B.Ta.19.1,B.Ta.19.2,sec27,R_M1_S35_sec27,Other,,up,100,0,Not Available,,,762,,12.34,,,,Right_Golongan_3_2,FALSE,
Teluk Agung SC.,R_M1_S35,Str,R_Ta_28,R_Ta_29,B.Ta.19.2,B.Ta.19,sec28,R_M1_S35_sec28,Other,,right,300,0,1IafGJPZw0xdiMCCfC0LKrEFzdUv_16c8,,,726,,12.34,,,,Right_Golongan_3_2,FALSE,
Teluk Agung SC.,R_M1_S35,Str,R_Ta_29,R_Ta_30,B.Ta.19,B.Ta.20.1,sec29,R_M1_S35_sec29,Other,,right,160,0,Not Available,,,495,,12.34,,,,Right_Golongan_3_2,FALSE,
Teluk Agung SC.,R_M1_S35,Str,R_Ta_30,R_Ta_31,B.Ta.20.1,B.Ta.20,sec30,R_M1_S35_sec30,Other,,right,100,0,1D4_xolbhrafVRt_V8iXHHmZdodRyZU3S,,,413,,12.34,,,,Right_Golongan_3_2,FALSE,
Teluk Agung SC.,R_M1_S35,Str,R_Ta_31,R_Ta_32,B.Ta.20,B.Ta.21,sec31,R_M1_S35_sec31,Other,,right,250,0,Not Available,,,372,,12.34,,,,Right_Golongan_3_2,FALSE,
Teluk Agung SC.,R_M1_S35,Str,R_Ta_32,R_Ta_33,B.Ta.21,B.Ta.22,sec32,R_M1_S35_sec32,DS,,right,100,0,Not Available,,,56,,12.34,,,,Right_Golongan_3_2,FALSE,
Teluk Agung SC.,R_M1_S35,Str,R_Ta_33,R_Ta_34,B.Ta.22,B.Ta.23,sec33,R_M1_S35_sec33,Other,,right,160,0,Not Available,,,31,,12.34,,,,Right_Golongan_3_2,FALSE,
Teluk Agung SC.,R_M1_S35,Str,R_Ta_34,R_Ta_35,B.Ta.23,B.Ta.24,sec34,R_M1_S35_sec34,DS,,right,100,0,1oaL6gySt41Y5zvZ3x1jwG_EPB9SVzzPH,,,0,,12.34,,,,Right_Golongan_3_2,FALSE,
Daliran SC.,R_M1_S36,Str,R_Ta_19,R_D_01,B.Ta.13,B.D.1,sec01,R_M1_S36_sec01,Division,,right,240,0,Not Available,,,160,,12.34,,,,Right_Golongan_3_2,FALSE,
Pancuran Mas SC.,R_M1_S37,Str,R_Ta_23,R_Pm_01,B.Ta.16,B.Pm.1,sec01,R_M1_S37_sec01,Division,,right,240,0,Not Available,,,567,,12.34,,,,Right_Golongan_3_2,FALSE,
Pancuran Mas SC.,R_M1_S37,Str,R_Pm_01,R_Pm_02,B.Pm.1,B.Pm.2,sec02,R_M1_S37_sec02,Other,,right,160,0,19oOfPkZLKvcmEIJEaK7u64OcCGs3gggX,,,497,,12.34,,,,Right_Golongan_3_2,FALSE,
Pancuran Mas SC.,R_M1_S37,Str,R_Pm_02,R_Pm_03,B.Pm.2,B.Pm.3,sec03,R_M1_S37_sec03,Other,,right,250,0,Not Available,,,372,,12.34,,,,Right_Golongan_3_2,FALSE,
Pancuran Mas SC.,R_M1_S37,Str,R_Pm_03,R_Pm_04,B.Pm.3,B.Pm.4.1,sec04,R_M1_S37_sec04,Other,,right,160,0,Not Available,,,287,,12.34,,,,Right_Golongan_3_2,FALSE,
Pancuran Mas SC.,R_M1_S37,Str,R_Pm_04,R_Pm_05,B.Pm.4.1,B.Pm.4,sec05,R_M1_S37_sec05,Other,,right,250,0,Not Available,,,219,,12.34,,,,Right_Golongan_3_2,FALSE,
Nunggal SC.,R_M1_S38,Str,R_Ta_32,R_N_01,B.Ta.21,B.N.1,sec01,R_M1_S38_sec01,Division,,down,180,0,Not Available,,,277,,12.34,,,,Right_Golongan_3_2,FALSE,
Nunggal SC.,R_M1_S38,Str,R_N_01,R_N_02,B.N.1,B.N.2,sec02,R_M1_S38_sec02,Other,,down,100,0,1vTA1QdOgerOnfsOwDBdYpuLw1922F5gE,,,156,,12.34,,,,Right_Golongan_3_2,FALSE,
Lemah Abang SC.,R_M1_S39,Str,R_Ta_34,R_La_01,B.Ta.23,B.La.1,sec01,R_M1_S39_sec01,Division,,up,120,0,1oaL6gySt41Y5zvZ3x1jwG_EPB9SVzzPH,,,0,,12.34,,,,Right_Golongan_3_2,FALSE,
Gegesik MC.,R_M2,Str,R_Sd_07,R_Gs_01,B.Sd.1,B.Gs.1,sec01,R_M2_sec01,Division,,right,600,0,1q0BJhGaoKEzRevBD-gcxtlFlKRibGLf-,,,"18,422",,12.34,,,,Right_Golongan_1_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_01,R_Gs_02,B.Gs.1,B.Gs.2.1,sec02,R_M2_sec02,Other,,right,100,0,1c32hjNdohRUUF4mw9HZXoxPfvOclab_o,,,"18,422",,12.34,,,,Right_Golongan_1_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_02,R_Gs_03,B.Gs.2.1,B.Gs.2.2,sec03,R_M2_sec03,Other,,right,160,0,19H47i4qXCSA-BwreF-awH_a6qgutqZ1b,,,"18,231",,12.34,,,,Right_Golongan_1_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_03,R_Gs_04,B.Gs.2.2,B.Gs.2B,sec04,R_M2_sec04,Other,,right,100,0,Not Available,,,"18,203",,12.34,,,,Right_Golongan_1_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_04,R_Gs_05,B.Gs.2B,B.Gs.2,sec05,R_M2_sec05,Other,,right,100,0,1jOTwIpb0Idu1t7TY_YAfNKWXh17AmwMt,,,"18,203",,12.34,,,,Right_Golongan_1_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_05,R_Gs_06,B.Gs.2,B.Gs.3,sec06,R_M2_sec06,Other,,right,160,0,1DC-WYAvS8rAqMg3EEsW76kFrIRgO1TI0,,,"18,137",,12.34,,,,Right_Golongan_1_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_06,R_Gs_07,B.Gs.3,B.Gs.4.1,sec07,R_M2_sec07,Other,,right,160,0,1bYkbpJmIM8L3B-22tm2SVj0xuz66eObl,,,"17,992",,12.34,,,,Right_Golongan_1_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_07,R_Gs_08,B.Gs.4.1,B.Gs.4,sec08,R_M2_sec08,Other,,right,100,0,1DmrZGETUBeaGOnV_UIE9vKTMQ4kd7N48,,,"17,930",,12.34,,,,Right_Golongan_1_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_08,R_Gs_09,B.Gs.4,B.Gs.5.1,sec09,R_M2_sec09,DS,,right,180,0,1BAnTf0K7TC02kDtRuygScsu3Q1SllWyt,,,"17,509",,12.34,,,,Right_Golongan_1_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_09,R_Gs_10,B.Gs.5.1,B.Gs.5,sec10,R_M2_sec10,Other,,right,246,0,1xTEqrFczIm3Nn_LWFMGrklhtAqR8b7C6,#,,"17,434",,12.34,,,,Right_Golongan_1_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_10,R_Gs_11,B.Gs.5,B.Gs.6,sec11,R_M2_sec11,DS,,right,240,0,1B9ln7ny-KTw1qA1b73o7ksUOw2BcN71h,,,"16,767",,12.34,,,,Right_Golongan_1_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_11,R_Gs_12,B.Gs.6,B.Gs.7,sec12,R_M2_sec12,Other,,right,100,0,1GHYKcZoOQskOwz7oPzhmolbiIxJsAMAs,,,"16,671",,12.34,,,,Right_Golongan_1_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_12,R_Gs_13,B.Gs.7,B.Gs.8.1,sec13,R_M2_sec13,Other,,right,100,0,19jYuL-QU5Uicgv7AInv8BoICZATT9UsI,,,"16,633",,12.34,,,,Right_Golongan_1_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_13,R_Gs_14,B.Gs.8.1,B.Gs.8.2,sec14,R_M2_sec14,Other,,right,100,0,15yfiq57V9ldcWcNbsPdUR6J1M7DuPBgk,,,"16,521",,12.34,,,,Right_Golongan_1_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_14,R_Gs_15,B.Gs.8.2,B.Gs.8.3,sec15,R_M2_sec15,Other,,right,100,0,Not Available,,,"16,495",,12.34,,,,Right_Golongan_1_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_15,R_Gs_16,B.Gs.8.3,B.Gs.8,sec16,R_M2_sec16,Other,,right,100,0,1zFIQFyLT_uoPeGLqxxBQi1hd92vOLNHU,,,"16,433",,12.34,,,,Right_Golongan_1_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_16,R_Gs_17,B.Gs.8,B.Gs.9,sec17,R_M2_sec17,Other,,right,166,0,1GQUgMNteSneKD6fBX63uDV6m7X9xg5bO,#,,"16,388",,12.34,,,,Right_Golongan_1_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_17,R_Gs_18,B.Gs.9,B.Gs.10,sec18,R_M2_sec18,DS,,right,976,0,1aPtG3dKXzb66-UdQm4dZ9qozLm8-0N1k,#,,"11,987",,12.34,,,,Right_Golongan_2_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_18,R_Gs_19,B.Gs.10,B.Gs.11,sec19,R_M2_sec19,DS,,right,1300,0,1KU7nzBaB-q_lqbkdPsnSr9USYRvL5V5C,#,,"11,004",,12.34,,,,Right_Golongan_2_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_19,R_Gs_20,B.Gs.11,B.Gs.12,sec20,R_M2_sec20,DS,,right,240,0,1WaT30pTKIkocAb3_4qo3EntW6PZE4UOm,,,"4,438",,12.34,,,,Right_Golongan_2_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_20,R_Gs_21,B.Gs.12,B.Gs.13.1,sec21,R_M2_sec21,Other,,right,160,0,1egY3o2wb63HbFgE9U6aTambSGlgkdmKP,,,"4,392",,12.34,,,,Right_Golongan_2_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_21,R_Gs_22,B.Gs.13.1,B.Gs.13,sec22,R_M2_sec22,Other,,right,160,0,1emF1utz5DKhQ-I-SDZ7tAwpp7nw8WxPJ,,,"4,360",,12.34,,,,Right_Golongan_2_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_22,R_Gs_23,B.Gs.13,B.Gs.14,sec23,R_M2_sec23,Other,,right,160,0,1Jg05K1NstwxuMSNbsSylz439wvURMZrx,,,"4,320",,12.34,,,,Right_Golongan_2_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_23,R_Gs_24,B.Gs.14,B.Gs.15,sec24,R_M2_sec24,Other,,right,160,0,1Bs4R8CB5ffkdsqxN72us-kKgOzqY0_AG,,,"4,139",,12.34,,,,Right_Golongan_2_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_24,R_Gs_25,B.Gs.15,B.Gs.16.1,sec25,R_M2_sec25,Other,,right,160,0,1MsZDbX2NcgSqHDaKYYjQQ-foV7pYuuLm,,,"4,132",,12.34,,,,Right_Golongan_2_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_25,R_Gs_26,B.Gs.16.1,B.Gs.16,sec26,R_M2_sec26,Other,,right,160,0,1nAA1pD3cDgaH9uJhE20D-kAXSO79XFp9,,,"4,089",,12.34,,,,Right_Golongan_2_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_26,R_Gs_27,B.Gs.16,B.Gs.17,sec27,R_M2_sec27,Other,,right,240,0,1-fZhieNHCh5O45mcmnevlTEG6g57YSBt,#,,"3,982",,12.34,,,,Right_Golongan_2_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_27,R_Gs_28,B.Gs.17,B.Gs.18.1,sec28,R_M2_sec28,DS,,right,250,0,1n7r9ABjG9LvwxNzIBomJNj9w8KNjfh0w,,,"3,287",,12.34,,,,Right_Golongan_2_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_28,R_Gs_29,B.Gs.18.1,B.Gs.18,sec29,R_M2_sec29,Other,,right,160,0,11ID6Mp5s60yp-uGHRCGwD7kUAvzYL3d9,,,"3,287",,12.34,,,,Right_Golongan_2_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_29,R_Gs_30,B.Gs.18,B.Gs.19,sec30,R_M2_sec30,Other,,right,160,0,1ZVYVeZbEsPJFVd6ghmlXV78sT0tTgeM1,,,"3,110",,12.34,,,,Right_Golongan_2_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_30,R_Gs_31,B.Gs.19,B.Gs.20.1,sec31,R_M2_sec31,Other,,right,160,0,1PuTygfFam_ANgETq109S3xBK8IrsTNLq,,,"3,000",,12.34,,,,Right_Golongan_2_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_31,R_Gs_32,B.Gs.20.1,B.Gs.20.2,sec32,R_M2_sec32,Other,,right,160,0,Not Available,,,"2,959",,12.34,,,,Right_Golongan_2_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_32,R_Gs_33,B.Gs.20.2,B.Gs.20,sec33,R_M2_sec33,Other,,right,160,0,1S_hx6-89AfQsheQ3IqsT_WGMJCuzaVjx,#,,"2,901",,12.34,,,,Right_Golongan_2_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_33,R_Gs_34,B.Gs.20,B.Gs.21.1,sec34,R_M2_sec34,DS,,right,250,0,1VaQ0akIyB6Q0AN1TVv79lt0FXmeexppu,,,"2,153",,12.34,,,,Right_Golongan_2_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_34,R_Gs_35,B.Gs.21.1,B.Gs.21,sec35,R_M2_sec35,Other,,right,160,0,1pCL6nmmMX49Pb5tKdRj1-RV6ZK0ImBIA,,,"2,033",,12.34,,,,Right_Golongan_2_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_35,R_Gs_36,B.Gs.21,B.Gs.22,sec36,R_M2_sec36,DS,,right,160,0,1PNUpZDY0vloTiYvyFigbRjqht2p80PpQ,,,"1,824",,12.34,,,,Right_Golongan_2_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_36,R_Gs_37,B.Gs.22,B.Gs.23,sec37,R_M2_sec37,Other,,right,160,0,1RhjtGGhwQK1GVB5oP54cQGFlLaDobNYe,,,"1,700",,12.34,,,,Right_Golongan_2_1,FALSE,
Gegesik MC.,R_M2,Str,R_Gs_37,R_Gs_38,B.Gs.23,B.Gs.24,sec38,R_M2_sec38,Other,,right,160,0,1qFZzoOQ70zYaV8-UhIBjsupaWmEgHpC_,#,,"1,576",,12.34,,,,Right_Golongan_2_1,FALSE,
Ujunggebang SC.,R_M2_S01,Str,R_Gs_08,R_Ug_01,B.Gs.4,B.Ug.1,sec01,R_M2_S01_sec01,Division,,up,240,0,1BAnTf0K7TC02kDtRuygScsu3Q1SllWyt,,,421,,12.34,,,,Right_Golongan_1_1,FALSE,
Bundemire SC.,R_M2_S02,Str,R_Gs_10,R_Bm_01,B.Gs.5,B.Bm.1.1,sec01,R_M2_S02_sec01,Division,,up,240,0,1B9ln7ny-KTw1qA1b73o7ksUOw2BcN71h,,,617,,12.34,,,,Right_Golongan_1_1,FALSE,
Bundemire SC.,R_M2_S02,Str,R_Bm_01,R_Bm_02,B.Bm.1.1,B.Bm.1,sec02,R_M2_S02_sec02,Other,,up,100,0,15FpZjhXUYAMB5NHGR8cqFppl5oHmrLSg,,,509,,12.34,,,,Right_Golongan_1_1,FALSE,
Bundemire SC.,R_M2_S02,Str,R_Bm_02,R_Bm_03,B.Bm.1,B.Bm.2.1,sec03,R_M2_S02_sec03,Other,,up,100,0,1Es5lZPL9XdLqhCvpdh7rKoCmCnGKeISi,,,410,,12.34,,,,Right_Golongan_1_1,FALSE,
Bundemire SC.,R_M2_S02,Str,R_Bm_03,R_Bm_04,B.Bm.2.1,B.Bm.2.2,sec04,R_M2_S02_sec04,Other,,up,100,0,Not Available,,,284,,12.34,,,,Right_Golongan_1_1,FALSE,
Bundemire SC.,R_M2_S02,Str,R_Bm_04,R_Bm_05,B.Bm.2.2,B.Bm.2,sec05,R_M2_S02_sec05,Other,,up,100,0,1Tli7qAqN4K3Iyb8ntS9nJ4G9akw16Joe,,,216,,12.34,,,,Right_Golongan_1_1,FALSE,
Ciwaringin Utara SC.,R_M2_S03,Str,R_Gs_17,R_Cwu_01,B.Gs.9,B.Cwu.1,sec01,R_M2_S03_sec01,Division,,up,180,0,1aPtG3dKXzb66-UdQm4dZ9qozLm8-0N1k,,,"4,401",,12.34,,,,Right_Golongan_1_1,FALSE,
Ciwaringin Utara SC.,R_M2_S03,Str,R_Cwu_01,R_Cwu_02,B.Cwu.1,B.Cwu.2,sec02,R_M2_S03_sec02,Other,,up,180,0,1vXVwZAIor-yhHGQ-D4uiHeUb0025oEJx,,,"4,195",,12.34,,,,Right_Golongan_1_1,FALSE,
Ciwaringin Utara SC.,R_M2_S03,Str,R_Cwu_02,R_Cwu_03,B.Cwu.2,B.Cwu.3,sec03,R_M2_S03_sec03,Other,,up,100,0,15k61OO2ZzfMDBmddkeKpdhEbcW9s22om,,,"4,109",,12.34,,,,Right_Golongan_1_1,FALSE,
Ciwaringin Utara SC.,R_M2_S03,Str,R_Cwu_03,R_Cwu_04,B.Cwu.3,B.Cwu.4,sec04,R_M2_S03_sec04,Other,,up,120,0,1cHlvvb8rskCwCv61svnWysuYkoDdCTYj,,,"4,017",,12.34,,,,Right_Golongan_1_1,FALSE,
Ciwaringin Utara SC.,R_M2_S03,Str,R_Cwu_04,R_Cwu_05,B.Cwu.4,B.Cwu.5,sec05,R_M2_S03_sec05,Other,,up,240,0,1-c3DNarQOJQ9AgkRIkj5GWm9x7rC9xrX,,,"3,721",,12.34,,,,Right_Golongan_1_1,FALSE,
Srombyong SC.,R_M2_S04,Str,R_Cwu_05,R_Sb_01,B.Cwu.5,B.Sb.1,sec01,R_M2_S04_sec01,Division,,right,160,0,1pPQ5iLHpb77GyYu3894SGhXNrda8D0oK,,,"1,198",,12.34,,,,Right_Golongan_1_1,FALSE,
Srombyong SC.,R_M2_S04,Str,R_Sb_01,R_Sb_02,B.Sb.1,B.Sb.2.1,sec02,R_M2_S04_sec02,Other,,right,200,0,1F3YwB0kae4Y89BWLK_o23P4N8j_7KXjb,,,"1,097",,12.34,,,,Right_Golongan_1_1,FALSE,
Srombyong SC.,R_M2_S04,Str,R_Sb_02,R_Sb_03,B.Sb.2.1,B.Sb.2,sec03,R_M2_S04_sec03,Other,,right,200,0,1YVl6LZsXNZzJFBk0Of8P31TtNXGaMxk7,,,959,,12.34,,,,Right_Golongan_1_1,FALSE,
Srombyong SC.,R_M2_S04,Str,R_Sb_03,R_Sb_04,B.Sb.2,B.Sb.3,sec04,R_M2_S04_sec04,Other,,right,200,0,1-OQ1ozZsUPPieubi_2ZMttvbxWwcZ6oI,,,818,,12.34,,,,Right_Golongan_1_1,FALSE,
Srombyong SC.,R_M2_S04,Str,R_Sb_04,R_Sb_05,B.Sb.3,B.Sb.4.1,sec05,R_M2_S04_sec05,Other,,right,200,0,16dexmwUnUI6aPPl5qFWLClymb8pN2J7C,,,653,,12.34,,,,Right_Golongan_1_1,FALSE,
Srombyong SC.,R_M2_S04,Str,R_Sb_05,R_Sb_06,B.Sb.4.1,B.Sb.4,sec06,R_M2_S04_sec06,Other,,right,200,0,1-JXeMlYBKEsG3XjY2UsifYDHHZe3tYEc,,,583,,12.34,,,,Right_Golongan_1_1,FALSE,
Srombyong SC.,R_M2_S04,Str,R_Sb_06,R_Sb_07,B.Sb.4,B.Sb.5,sec07,R_M2_S04_sec07,Other,,right,200,0,1QwQ_uMeNDtd3LV1t0XW9uXR17-CRu2D-,,,483,,12.34,,,,Right_Golongan_1_1,FALSE,
Srombyong SC.,R_M2_S04,Str,R_Sb_07,R_Sb_08,B.Sb.5,B.Sb.6,sec08,R_M2_S04_sec08,Other,,right,200,0,1qTuI9u6Dgf-cq0PVJAADL0uIZilcJwW8,,,405,,12.34,,,,Right_Golongan_1_1,FALSE,
Srombyong SC.,R_M2_S04,Str,R_Sb_08,R_Sb_09,B.Sb.6,B.Sb.7.1,sec09,R_M2_S04_sec09,Other,,right,100,0,Not Available,,,294,,12.34,,,,Right_Golongan_1_1,FALSE,
Srombyong SC.,R_M2_S04,Str,R_Sb_09,R_Sb_10,B.Sb.7.1,B.Sb.7,sec10,R_M2_S04_sec10,Other,,right,100,0,1VXd_JQWs5-b3vwnfa5C3s4b8C-tCTQag,,,294,,12.34,,,,Right_Golongan_1_1,FALSE,
Srombyong SC.,R_M2_S04,Str,R_Sb_10,R_Sb_11,B.Sb.7,B.Sb.8,sec11,R_M2_S04_sec11,Other,,right,160,0,1SpDxbo0D0X9K3jwdQpdpvYKpmVH4FqRp,,,90,,12.34,,,,Right_Golongan_1_1,FALSE,
Srombyong SC.,R_M2_S04,Str,R_Sb_11,R_Sb_12,B.Sb.8,B.Sb.9,sec12,R_M2_S04_sec12,Other,,right,100,0,Not Available,,,0,,12.34,,,,Right_Golongan_1_1,FALSE,
Ujungsemi SC.,R_M2_S05,Str,R_Cwu_05,R_Us_01,B.Cwu.5,B.Us.1.1,sec01,R_M2_S05_sec01,Division,,up,153.5,0.5,1pPQ5iLHpb77GyYu3894SGhXNrda8D0oK,,,"2,445",,12.34,,,,Right_Golongan_2_1,FALSE,
Ujungsemi SC.,R_M2_S05,Str,R_Us_01,R_Us_02,B.Us.1.1,B.Us.1,sec02,R_M2_S05_sec02,Other,,up,180,0,1_tfS1CMcYdI3ayakCfRBAVPliZmPGJbC,,,"2,410",,12.34,,,,Right_Golongan_2_1,FALSE,
Ujungsemi SC.,R_M2_S05,Str,R_Us_02,R_Us_03,B.Us.1,B.Us.2,sec03,R_M2_S05_sec03,Other,,up,250,0,1lv1Ubz5oXxRy4bYVBH59t-uUCiF3YYIJ,,,"2,131",,12.34,,,,Right_Golongan_2_1,FALSE,
Ujungsemi SC.,R_M2_S05,Str,R_Us_03,R_Us_04,B.Us.2,B.Us.3.1,sec04,R_M2_S05_sec04,Other,,up,120,0,1Hn9z0M1aW8DdYZIWE5BTkZ7YXRYwRCyz,,,"2,027",,12.34,,,,Right_Golongan_2_1,FALSE,
Ujungsemi SC.,R_M2_S05,Str,R_Us_04,R_Us_05,B.Us.3.1,B.Us.3,sec05,R_M2_S05_sec05,Other,,up,180,0,1itgY2Qc5HnwGNatLaby9oZF24sxPfo2K,,,"1,991",,12.34,,,,Right_Golongan_2_1,FALSE,
